customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00174,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,18.38,206.09,No
CUST-00175,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,102.46,6206.8,No
CUST-00176,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,105.81,1254.36,Yes
CUST-00177,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.1,1891.12,No
CUST-00178,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),19.02,372.72,No
CUST-00179,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,98.03,5556.73,No
CUST-00180,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),82.07,2469.49,Yes
CUST-00181,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.61,1536.88,Yes
CUST-00182,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,71.32,926.5,No
CUST-00183,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),95.38,1978.5,No
CUST-00184,Male,0,No,No,48,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),47.33,2426.61,No
CUST-00185,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.91,1611.2,No
CUST-00186,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,25.79,283.14,No
CUST-00187,Female,1,No,Yes,59,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,74.61,4269.7,No
CUST-00188,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,114.08,7681.33,No
CUST-00189,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),46.39,3061.49,No
CUST-00190,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,110.92,423.2,Yes
CUST-00191,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.92,3158.44,Yes
CUST-00192,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.39,2740.5,Yes
CUST-00193,Male,0,No,No,31,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,84.29,2595.74,No
CUST-00194,Male,0,No,No,70,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.62,3696.33,No
CUST-00195,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.23,1815.86,No
CUST-00196,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.27,246.07,No
CUST-00197,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.72,398.48,Yes
CUST-00198,Female,1,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),97.78,3609.65,No
CUST-00199,Male,0,No,No,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),106.48,4220.65,No
CUST-00200,Male,1,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.25,4514.3,Yes
CUST-00201,Male,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),69.99,3103.8,No
CUST-00202,Female,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),87.16,3694.36,No
CUST-00203,Male,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.09,255.42,Yes
CUST-00204,Male,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.41,625.51,No
CUST-00205,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,33.92,470.93,Yes
CUST-00206,Male,0,No,Yes,52,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.04,3371.56,No
CUST-00207,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),87.7,2599.64,No
CUST-00208,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.42,2270.37,No
CUST-00209,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,26.92,870.39,No
CUST-00210,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,76.83,5607.45,No
CUST-00211,Male,0,Yes,No,60,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,23.41,1311.73,No
CUST-00212,Male,1,No,Yes,22,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,100.48,2004.08,No
CUST-00213,Male,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.68,555.04,Yes
CUST-00214,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.66,1279.3,No
CUST-00215,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,94.17,2143.75,Yes
CUST-00216,Male,1,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,67.56,1988.91,No
CUST-00217,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),47.89,246.22,No
CUST-00218,Male,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,96.57,3628.09,Yes
CUST-00219,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),95.74,2816.01,No
CUST-00220,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),31.49,1368.52,Yes
CUST-00221,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,108.28,6444.06,No
CUST-00222,Male,1,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,40.12,1637.73,No
CUST-00223,Female,0,No,Yes,17,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,48.65,877.13,Yes
CUST-00224,Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),39.59,650.5,No
CUST-00225,Female,1,Yes,Yes,50,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.56,5249.37,No
CUST-00226,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),47.95,1775.1,No
CUST-00227,Male,0,No,No,13,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),115.14,1387.51,No
CUST-00228,Female,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,81.79,5260.59,Yes
CUST-00229,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,35.66,1090.41,Yes
CUST-00230,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),73.38,4757.25,No
CUST-00231,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),106.23,5553.21,No
CUST-00232,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,74.17,2519.69,No
CUST-00233,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.26,854.7,Yes
CUST-00234,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.69,3107.68,No
CUST-00235,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,40.48,568.73,No
CUST-00236,Female,1,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.59,719.9,No
CUST-00237,Female,0,No,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),50.73,2388.93,No
CUST-00238,Female,1,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),84.11,2311.47,Yes
CUST-00239,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,56.25,360.22,No
CUST-00240,Female,0,Yes,No,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.38,2776.95,No
CUST-00241,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),50.07,490.2,No
CUST-00242,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,117.45,8167.83,No
CUST-00243,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),76.62,3091.5,No
CUST-00244,Male,1,No,Yes,12,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),101.39,1171.17,No
CUST-00245,Male,0,No,Yes,32,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),62.13,1895.2,No
CUST-00246,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),34.86,1010.09,No
CUST-00247,Male,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,102.68,4585.4,No
CUST-00248,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.34,405.27,No
CUST-00249,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),50.98,3224.18,No
CUST-00250,Male,0,No,No,2,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,78.64,142.93,No
CUST-00251,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.35,584.73,No
CUST-00252,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,20.63,746.8,Yes
CUST-00253,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.58,3859.02,No
CUST-00254,Male,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.19,2188.9,No
CUST-00255,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),52.41,1972.95,No
CUST-00256,Male,1,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),77.76,1398.74,No
CUST-00257,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.73,448.52,Yes
CUST-00258,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,92.6,5172.81,No
CUST-00259,Female,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),66.11,2789.75,No
CUST-00260,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),79.33,1777.58,No
CUST-00261,Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,83.71,3189.49,No
CUST-00262,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),28.33,1161.34,No
CUST-00263,Male,0,No,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,82.51,151.73,No
CUST-00264,Male,0,No,No,42,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),69.09,3139.33,No
CUST-00265,Male,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,55.85,2351.8,No
CUST-00266,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.17,2443.04,Yes
CUST-00267,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,81.79,3769.42,No
CUST-00268,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.68,143.85,No
CUST-00269,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,99.08,1339.1,No
CUST-00270,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.18,1222.84,No
CUST-00271,Female,1,No,No,69,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,95.16,6687.69,Yes
CUST-00272,Female,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,99.74,4045.15,No
CUST-00273,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,111.97,4570.48,No
CUST-00274,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.33,3413.96,Yes
CUST-00275,Male,1,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),24.37,43.99,Yes
CUST-00276,Female,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.77,2574.41,No
CUST-00277,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),46.26,1497.92,Yes
CUST-00278,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),27.27,1608.77,No
CUST-00279,Male,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.58,4213.32,Yes
CUST-00280,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,31.97,664.85,No
CUST-00281,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,68.64,605.66,Yes
CUST-00282,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),96.85,1857.36,No
CUST-00283,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,37.91,569.91,No
CUST-00284,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,107.66,7175.35,No
CUST-00285,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,51.16,323.62,No
CUST-00286,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),57.64,2193.74,Yes
CUST-00287,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,31.15,1974.12,No
CUST-00288,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,82.45,2488.24,No
CUST-00289,Male,0,No,No,70,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.53,4999.56,Yes
CUST-00290,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,115.42,3217.51,Yes
CUST-00291,Male,0,No,No,71,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),87.83,6761.11,No
CUST-00292,Male,1,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.9,2718.13,No
CUST-00293,Male,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),37.91,2374.89,No
CUST-00294,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,89.28,1829.48,No
CUST-00295,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),73.74,1914.82,No
CUST-00296,Female,1,No,No,52,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,58.38,2998.98,No
CUST-00297,Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,96.27,0.0,No
CUST-00298,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),115.85,3748.1,No
CUST-00299,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),27.48,1275.12,No
CUST-00300,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.89,1313.22,No
CUST-00301,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),109.95,3660.15,No
CUST-00302,Male,0,No,No,34,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,49.52,1827.3,No
CUST-00303,Male,0,No,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,54.3,2863.54,No
CUST-00304,Female,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),97.48,2284.94,No
CUST-00305,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),113.36,7287.96,Yes
CUST-00306,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),111.89,511.61,Yes
CUST-00307,Female,1,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.56,1640.35,No
CUST-00308,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,105.14,4250.07,No
CUST-00309,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,76.65,0.0,No
CUST-00310,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,60.11,2411.08,No
CUST-00311,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,102.55,3005.05,No
CUST-00312,Male,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),98.04,3688.9,No
CUST-00313,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.93,3965.86,Yes
CUST-00314,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.07,1735.63,No
CUST-00315,Male,0,No,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,65.25,1969.83,Yes
CUST-00316,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),49.84,93.79,Yes
CUST-00317,Male,0,No,Yes,57,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,86.05,4863.53,No
CUST-00318,Male,0,No,No,60,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.2,6112.87,Yes
CUST-00319,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,43.05,203.36,No
CUST-00320,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.55,2046.86,No
CUST-00321,Female,1,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.07,3383.2,No
CUST-00322,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),31.18,1281.57,No
CUST-00323,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.05,278.22,No
